-0.83, 5.45
0.04, 5.44
0.10, 5.63
0.18, 6.47
0.29, 6.84
0.36, 11.18
0.39, 12.29
0.44, 12.75
0.51, 13.59
0.60, 10.93
0.63, 8.72
0.67, 7.43
0.85, 5.88
1.20, 5.55
2.00, 5.16
